"Manuscript H-ID"	"Manuscript Record Title"	"repository_key (Organisation) H-ID"	"Organisation Record Title"	"repository_key (Organisation) Record Title"	idno	TEI_id	CMD
140490	"Orléans, Médiathèque, 777 - H. 1055"	146561	"Orléans, Médiathèque"	"Orléans, Médiathèque"	777	d1e62105	A
140491	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3202"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3202"	d1e35958	A
140492	"Strasbourg, Bibliothèque municipale, 288"	128672	"Strasbourg, Bibliothèque municipale"	"Strasbourg, Bibliothèque municipale"	288	d1e96085	A
140493	"Foix, Bibliothèque municipale, 52-56"	128703	"Foix, Bibliothèque municipale"	"Foix, Bibliothèque municipale"	52-56	d1e54065	A
140494	"Soissons, Bibliothèque municipale, 13"	146620	"Soissons, Bibliothèque municipale"	"Soissons, Bibliothèque municipale"	13	d1e52487	A
140495	"Soissons, Bibliothèque municipale, 6"	146620	"Soissons, Bibliothèque municipale"	"Soissons, Bibliothèque municipale"	6	d1e51901	A
140496	"Orléans, Médiathèque, 258 - 214"	146561	"Orléans, Médiathèque"	"Orléans, Médiathèque"	258	d1e59600	A
140497	"Alençon, Bibliothèque municipale, 142"	146411	"Alençon, Bibliothèque municipale"	"Alençon, Bibliothèque municipale"	142	d1e128008	X
140498	"Toulouse, Bibliothèque municipale, n° d’entrée 69.601"	146627	"Toulouse, Bibliothèque municipale"	"Toulouse, Bibliothèque municipale"	"n° d’entrée 69.601"	d1e84765	A
140499	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 9668"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 9668"	d1e54274	A
140500	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12948"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12948"	d1e79128	A
140501	"Besançon, Bibliothèque municipale, 304"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	304	d1e153261	X
140502	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 906"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 906"	d1e81833	B
140503	"Nantes, Musée Dobrée, 18"	146553	"Nantes, Musée Dobrée"	"Nantes, Musée Dobrée"	18	d1e105462	B
140504	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1906"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1906"	d1e45076	A
140505	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 1391"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 1391"	d1e85418	B
140506	"Soissons, Bibliothèque municipale, 101"	146620	"Soissons, Bibliothèque municipale"	"Soissons, Bibliothèque municipale"	101	d1e54669	B
140507	"Le Mans, Bibliothèque municipale, 17"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	17	c7d1e50951	A
140508	"Angers, Bibliothèque municipale, 8 - 5"	146416	"Angers, Bibliothèque municipale"	"Angers, Bibliothèque municipale"	8	c7d1e128132	X
140509	"Orléans, Médiathèque, 735 - H. 405"	146561	"Orléans, Médiathèque"	"Orléans, Médiathèque"	735	d1e61890	A
140510	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 3107"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	3107	d1e49498	A
140511	"Bordeaux, Bibliothèque municipale, 695"	146451	"Bordeaux, Bibliothèque municipale"	"Bordeaux, Bibliothèque municipale"	695	d1e40549	A
140512	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1163"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1163	d1e45539	A
140513	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2066"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2066	d1e104911	B
140514	"Besançon, Bibliothèque municipale, 126"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	126	d1e152177	X
140515	"Épinal, Bibliothèque municipale, 98 - 238"	146495	"Épinal, Bibliothèque municipale"	"Épinal, Bibliothèque municipale"	98	d1e160876	X
140516	"Metz, Bibliothèque municipale, 534"	146538	"Metz, Bibliothèque municipale"	"Metz, Bibliothèque municipale"	534	d1e162348	X
140517	"Avignon, Bibliothèque municipale, 213"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	213	d1e111426	X
140518	"Avignon, Bibliothèque municipale, 233"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	233	d1e111505	X
140519	"Bayeux, Bibliothèque du chapitre, 73"	146438	"Bayeux, Bibliothèque du chapitre"	"Bayeux, Bibliothèque du chapitre"	73	d1e130941	X
140520	"Avignon, Bibliothèque municipale, 241"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	241	d1e111587	X
140521	"Toulouse, Bibliothèque municipale, 1234"	146627	"Toulouse, Bibliothèque municipale"	"Toulouse, Bibliothèque municipale"	1234	d1e106725	B
140522	"Strasbourg, Bibliothèque municipale, 716"	128672	"Strasbourg, Bibliothèque municipale"	"Strasbourg, Bibliothèque municipale"	716	d1e96312	A
140523	"Grenoble, Bibliothèque municipale, 173 - 726"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	173	d1e54954	A
140524	"Cambrai, Bibliothèque municipale, 886, p. 438-453"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	"886, p. 438-453"	d1e40554	B
140525	"Paris, Bibliothèque nationale de France, Manuscrits, lal. 9587"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lal. 9587"	c3d1e120512	B
140526	"Millau, Bibliothèque municipale, 4"	146539	"Millau, Bibliothèque municipale"	"Millau, Bibliothèque municipale"	4	d1e65966	A
140527	"Paris, Bibliothèque nationale de France, Manuscrits, Clairambault 1312"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"Clairambault 1312"	d1e70320	B
140528	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2955"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2955	d1e49388	A
140529	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 907"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 907"	d1e20744	A
140530	"Bourges, Bibliothèque municipale, 97"	146456	"Bourges, Bibliothèque municipale"	"Bourges, Bibliothèque municipale"	97	d1e132251	X
140531	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10563"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10563"	d1e61593	A
140532	"Chantilly, Bibliothèque et archives du musée Condé, 892 - 1485"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	892	d1e35463	A
140533	"Le Mans, Bibliothèque municipale, 432"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	432	d1e53685	A
140534	"Toulouse, Bibliothèque municipale, 713"	146627	"Toulouse, Bibliothèque municipale"	"Toulouse, Bibliothèque municipale"	713	d1e132171	X
140535	"Rouen, Bibliothèque municipale, 768 - E. 89"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	768	d1e143808	X
140536	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 928"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	928	d1e43296	A
140537	"Chantilly, Bibliothèque et archives du musée Condé, 1376 - 1256"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	1376	d1e35655	A
140538	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 640"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	640	d1e41132	A
140539	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 302"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 302"	d1e25899	A
140540	"Chantilly, Bibliothèque et archives du musée Condé, 420 - 712"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	420	d1e25458	A
140541	"Conches-en-Ouche, Bibliothèque municipale, 4"	128630	"Conches-en-Ouche, Bibliothèque municipale"	"Conches-en-Ouche, Bibliothèque municipale"	4	d1e134542	X
140542	"Alençon, Bibliothèque municipale, 155"	146411	"Alençon, Bibliothèque municipale"	"Alençon, Bibliothèque municipale"	155	d1e85106	B
140543	"Chantilly, Bibliothèque et archives du musée Condé, 48 - 1605"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	48	d1e96316	B
140544	"Grenoble, Bibliothèque municipale, 402 - 795"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	402	d1e55491	A
140545	"Lyon, Bibliothèque municipale, 1399"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	1399	d1e62844	A
140546	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 1175"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	1175	d1e104459	B
140547	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6686B"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6686B"	d1e100666	B
140548	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8166"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8166"	d1e115100	B
140549	"Sélestat, Bibliothèque municipale, 340 - K 993"	146617	"Sélestat, Bibliothèque municipale"	"Sélestat, Bibliothèque municipale"	340	d1e142017	B
140550	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 3284"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 3284"	d1e36670	A
140551	"Châlons-en-Champagne, Bibliothèque municipale, 12"	128647	"Châlons-en-Champagne, Bibliothèque municipale"	"Châlons-en-Champagne, Bibliothèque municipale"	12	d1e45801	A
140552	"Conches-en-Ouche, Bibliothèque municipale, 5"	128630	"Conches-en-Ouche, Bibliothèque municipale"	"Conches-en-Ouche, Bibliothèque municipale"	5	d1e134584	X
140553	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 3218"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	3218	d1e52732	A
140554	"Besançon, Bibliothèque municipale, 1242"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	1242	d1e127193	B
140555	"Montpellier, Bibliothèque Universitaire Historique de médecine, H 423"	128685	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"Montpellier, Bibliothèque Universitaire Historique de médecine"	"H 423"	d1e102743	B
140556	"Besançon, Bibliothèque municipale, 135"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	135	d1e152292	X
140557	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1678"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1678"	c4d1e42498	A
140558	"Chantilly, Bibliothèque et archives du musée Condé, 518 - 737"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	518	d1e27156	A
140559	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10881"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10881"	d1e64476	A
140560	"Chantilly, Bibliothèque et archives du musée Condé, 527 - 984"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	527	d1e27336	A
140561	"Paris, Bibliothèque nationale de France, Manuscrits, . nouv. acq. lat. 761"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	". nouv. acq. lat. 761"	d1e74419	X
140562	"Lyon, Bibliothèque municipale, 1748"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	1748	d1e123687	X
140563	"Coutances, Bibliothèque municipale, 4"	146486	"Coutances, Bibliothèque municipale"	"Coutances, Bibliothèque municipale"	4	d1e134660	X
140564	"Aix-en-Provence, Bibliothèque municipale, 200 - 761"	146408	"Aix-en-Provence, Bibliothèque municipale"	"Aix-en-Provence, Bibliothèque municipale"	200	c6d1e25184	A
140565	"Besançon, Bibliothèque municipale, 78"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	78	c5d1e41844	A
140566	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 5093"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	5093	d1e57855	A
140567	"Paris, Bibliothèque Mazarine, 445"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	445	d1e70262	A
140568	"Cambrai, Bibliothèque municipale, 12"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	12	d1e12072	A
140569	"Aix-en-Provence, Bibliothèque municipale, 443 - 683"	146408	"Aix-en-Provence, Bibliothèque municipale"	"Aix-en-Provence, Bibliothèque municipale"	443	d1e25798	A
140570	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 415"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	415	d1e39033	A
140571	"Le Mans, Bibliothèque municipale, 414"	146509	"Le Mans, Bibliothèque municipale"	"Le Mans, Bibliothèque municipale"	414	d1e53590	A
140572	"Chantilly, Bibliothèque et archives du musée Condé, 522 - 1878"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	522	d1e98614	B
140573	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 7169"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 7169"	d1e71193	A
140574	"Angers, Bibliothèque municipale, 234 - 225"	146416	"Angers, Bibliothèque municipale"	"Angers, Bibliothèque municipale"	234	d1e128911	X
140575	"Évreux, Bibliothèque municipale, 33 L"	146497	"Évreux, Bibliothèque municipale"	"Évreux, Bibliothèque municipale"	"33 L"	d1e134908	X
140576	"Nancy, Bibliothèque municipale, 1408 - 873"	146548	"Nancy, Bibliothèque municipale"	"Nancy, Bibliothèque municipale"	1408	d1e74042	A
140577	"Cambrai, Bibliothèque municipale, 125-128"	146465	"Cambrai, Bibliothèque municipale"	"Cambrai, Bibliothèque municipale"	125-128	d1e18094	A
140578	"Reims, Bibliothèque municipale, 321"	146594	"Reims, Bibliothèque municipale"	"Reims, Bibliothèque municipale"	321	d1e136544	B
140579	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 8880"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 8880"	d1e48653	A
140580	"Chantilly, Bibliothèque et archives du musée Condé, 323 - 704"	146473	"Chantilly, Bibliothèque et archives du musée Condé"	"Chantilly, Bibliothèque et archives du musée Condé"	323	d1e24234	A
140581	"Paris, Bibliothèque Mazarine, 386"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	386	d1e68934	A
140582	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 6659"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 6659"	d1e65231	A
140583	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 5943"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 5943"	d1e56777	A
140584	"Besançon, Bibliothèque municipale, 129"	146446	"Besançon, Bibliothèque municipale"	"Besançon, Bibliothèque municipale"	129	d1e152253	X
140585	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal, 2039"	146571	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	"Paris, Bibliothèque nationale de France, Bibliothèque de l'Arsenal"	2039	d1e47006	A
140586	"Évreux, Bibliothèque municipale, 37 L"	146497	"Évreux, Bibliothèque municipale"	"Évreux, Bibliothèque municipale"	"37 L"	d1e134947	X
140587	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13256"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13256"	d1e80198	A
140588	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1891"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1891"	c4d1e44985	A
140589	"Paris, Bibliothèque Mazarine, 2426"	146570	"Paris, Bibliothèque Mazarine"	"Paris, Bibliothèque Mazarine"	2426	d1e80994	A
140590	"Carpentras, Bibliothèque municipale, 16"	146468	"Carpentras, Bibliothèque municipale"	"Carpentras, Bibliothèque municipale"	16	d1e91847	B
140591	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 4857"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 4857"	d1e47898	A
140592	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12713"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12713"	d1e129049	B
